movieId,title,release_date,release_year,budget,popularity,revenue,runtime,primary_company,primary_genre,all_genres,avg_rating,review_count,director,budget_tier,log_budget,log_revenue,studio_tier,studio_label,release_season,roi,roi_capped,weighted_rating
7983,Broadway Danny Rose,1984-01-27,1984,8000000,5.89,10600497.0,84.0,Orion Pictures Corporation,Comedy,Comedy,3.76,775,Woody Allen,Mid,15.89,16.18,0.0,Independent,Other,0.33,0.33,3.65
7984,From Beyond,1986-06-05,1986,4500000,7.52,1261000.0,86.0,Empire Pictures,Horror,Horror | Science Fiction | Fantasy,3.39,341,Stuart Gordon,Low,15.32,14.05,1.0,Major Studio,Summer,-0.72,-0.72,3.51
7988,Space Truckers,1996-03-01,1996,25000000,3.6,1614266.0,95.0,Goldcrest Films International,Comedy,Comedy | Science Fiction | Thriller | Adventure,2.62,147,Stuart Gordon,High,17.03,14.29,1.0,Major Studio,Other,-0.94,-0.94,3.42
7989,Not of This Earth,1988-05-20,1988,210000,1.57,107352.0,81.0,Miracle Pictures,Horror,Horror | Science Fiction,2.73,33,Jim Wynorski,Low,12.25,11.58,0.0,Independent,Other,-0.49,-0.49,3.53
7991,Death Race 2000,1975-04-27,1975,300000,6.06,8000000.0,80.0,New World Pictures,Action,Action | Comedy | Science Fiction,3.23,651,Paul Bartel,Low,12.61,15.89,1.0,Major Studio,Other,25.67,25.67,3.42
8016,The Getaway,1972-12-13,1972,3352254,10.04,58831997.0,118.0,Solar Productions,Action,Action | Crime | Thriller,3.64,582,Sam Peckinpah,Low,15.03,17.89,0.0,Independent,Year-End,16.55,16.55,3.59
8042,Mean Streets,1973-10-02,1973,500000,8.21,3000000.0,110.0,Scorsese Productions,Drama,Drama | Crime,3.82,1737,Martin Scorsese,Low,13.12,14.91,0.0,Independent,Other,5.0,5.0,3.73
8056,Harper,1966-02-23,1966,3500000,8.56,12000000.0,121.0,Warner Bros.,Action,Action | Drama | Thriller | Crime | Mystery,3.35,121,Jack Smight,Low,15.07,16.3,1.0,Major Studio,Other,2.43,2.43,3.53
8062,Dahmer,2002-06-21,2002,250000,3.66,144008.0,101.0,Peninsula Films,Drama,Drama | Horror,2.55,145,David Jacobson,Low,12.43,11.88,0.0,Independent,Summer,-0.42,-0.42,3.41
8063,Paradise,1991-09-18,1991,34000000,7.18,18634643.0,111.0,Touchwood Pacific Partners 1,Drama,Drama | Family | Romance,3.23,66,Mary Agnes Donoghue,High,17.34,16.74,0.0,Independent,Other,-0.45,-0.45,3.54
8094,Bad Day at Black Rock,1955-01-07,1955,1271000,7.44,3788000.0,81.0,Loew's,Crime,Crime | Drama | Western,3.82,599,John Sturges,Low,14.06,15.15,0.0,Independent,Other,1.98,1.98,3.67
8147,Charly,1968-09-23,1968,950000,2.53,814666.0,103.0,ABC Pictures,Drama,Drama | Romance | Science Fiction,3.65,584,Ralph Nelson,Low,13.76,13.61,0.0,Independent,Other,-0.14,-0.14,3.6
8196,Beyond the Valley of the Dolls,1970-07-17,1970,2090000,3.13,40000000.0,109.0,Twentieth Century Fox Film Corporation,Comedy,Comedy | Drama | Thriller,3.15,227,Russ Meyer,Low,14.55,17.5,1.0,Major Studio,Summer,18.14,18.14,3.47
8201,At Play in the Fields of the Lord,1991-12-06,1991,36000000,2.15,1345903.0,189.0,Universal Pictures,Drama,Drama | Romance,3.41,104,Hector Babenco,High,17.4,14.11,1.0,Major Studio,Year-End,-0.96,-0.96,3.54
8225,Night of the Living Dead,1990-10-18,1990,4200000,10.64,5835247.0,88.0,Columbia Pictures Corporation,Horror,Horror,3.33,693,Tom Savini,Low,15.25,15.58,1.0,Major Studio,Other,0.39,0.39,3.46
8256,Queen Christina,1933-12-26,1933,1114000,2.89,2610000.0,99.0,Metro-Goldwyn-Mayer (MGM),Drama,Drama | History | Romance,3.61,122,Rouben Mamoulian,Low,13.92,14.77,1.0,Major Studio,Year-End,1.34,1.34,3.57
8266,Purple Rain,1984-07-27,1984,7200000,9.19,68392977.0,111.0,Warner Bros.,Drama,Drama | Music | Romance,3.01,596,Albert Magnoli,Mid,15.79,18.04,1.0,Major Studio,Summer,8.5,8.5,3.33
8334,The Cowboys,1972-01-13,1972,6000000,3.19,7500000.0,131.0,Warner Bros.,Action,Action | Adventure | Drama | Western,3.62,238,Mark Rydell,Mid,15.61,15.83,1.0,Major Studio,Other,0.25,0.25,3.57
8337,The Caine Mutiny,1954-06-24,1954,2000000,9.0,21750000.0,124.0,Stanley Kramer Productions,Drama,Drama | War,3.93,1121,Edward Dmytryk,Low,14.51,16.9,0.0,Independent,Summer,9.88,9.88,3.77
8340,Escape from Alcatraz,1979-06-22,1979,8000000,11.84,43000000.0,111.0,Paramount Pictures,Crime,Crime | Drama,3.78,2888,Don Siegel,Mid,15.89,17.58,1.0,Major Studio,Summer,4.38,4.38,3.73
8360,Shrek 2,2004-05-19,2004,150000000,16.23,919838758.0,93.0,DreamWorks SKG,Adventure,Adventure | Animation | Comedy | Family | Fantasy,3.51,19904,Andrew Adamson,Blockbuster,18.83,20.64,1.0,Major Studio,Other,5.13,5.13,3.51
8361,The Day After Tomorrow,2004-05-26,2004,125000000,15.05,544272402.0,124.0,Lions Gate Films,Action,Action | Adventure | Science Fiction | Thriller,3.05,9780,Roland Emmerich,Blockbuster,18.64,20.11,1.0,Major Studio,Other,3.35,3.35,3.09
8362,Raising Helen,2004-05-27,2004,50000000,12.45,49718611.0,119.0,Touchstone Pictures,Drama,Drama | Comedy | Romance,3.06,690,Garry Marshall,Blockbuster,17.73,17.72,1.0,Major Studio,Other,-0.01,-0.01,3.34
8363,Soul Plane,2004-05-28,2004,16000000,8.6,14822346.0,86.0,Metro-Goldwyn-Mayer (MGM),Romance,Romance | Comedy,2.09,375,Jessy Terrero,Mid,16.59,16.51,1.0,Major Studio,Other,-0.07,-0.07,3.11
8365,The Mother,2003-01-01,2003,2500000,3.55,1062253.0,112.0,,Drama,Drama | Romance,3.43,124,Roger Michell,Low,14.73,13.88,,,Other,-0.58,-0.58,3.54
8368,Harry Potter and the Prisoner of Azkaban,2004-05-31,2004,130000000,28.46,789804554.0,141.0,1492 Pictures,Adventure,Adventure | Fantasy | Family,3.79,20924,Alfonso Cuarón,Blockbuster,18.68,20.49,0.0,Independent,Other,5.08,5.08,3.78
8369,Mindhunters,2004-05-07,2004,27000000,7.6,21148829.0,106.0,Avenue Pictures Productions,Mystery,Mystery | Thriller | Crime,3.07,809,Renny Harlin,High,17.11,16.87,0.0,Independent,Other,-0.22,-0.22,3.32
8371,The Chronicles of Riddick,2004-06-11,2004,105000000,5.06,115772733.0,119.0,One Race Films,Action,Action | Science Fiction,3.31,5379,David Twohy,Blockbuster,18.47,18.57,0.0,Independent,Summer,0.1,0.1,3.34
8372,Garfield,2004-06-10,2004,50000000,10.0,200804534.0,80.0,Twentieth Century Fox Film Corporation,Animation,Animation | Comedy | Family,2.22,1565,Peter Hewitt,Blockbuster,17.73,19.12,1.0,Major Studio,Summer,3.02,3.02,2.7
8373,The Stepford Wives,2004-06-10,2004,90000000,10.82,102000000.0,93.0,Paramount Pictures,Action,Action | Comedy | Science Fiction,2.67,2434,Frank Oz,Blockbuster,18.32,18.44,1.0,Major Studio,Summer,0.13,0.13,2.9
8376,Napoleon Dynamite,2004-06-11,2004,400000,10.29,46118097.0,95.0,Paramount Pictures,Comedy,Comedy,3.34,9508,Jared Hess,Low,12.9,17.65,1.0,Major Studio,Summer,114.3,83.22319999999979,3.36
8377,City of Joy,1992-04-15,1992,27000000,1.41,14683921.0,132.0,TriStar Pictures,Drama,Drama,3.48,77,Roland Joffé,High,17.11,16.5,1.0,Major Studio,Other,-0.46,-0.46,3.55
8378,The Doctor,1991-07-24,1991,12000000,8.34,38120905.0,122.0,Touchstone Pictures,Drama,Drama,3.41,170,Randa Haines,Mid,16.3,17.46,1.0,Major Studio,Summer,2.18,2.18,3.53
8381,For Me and My Gal,1942-10-21,1942,802000,6.17,4371000.0,104.0,Metro-Goldwyn-Mayer (MGM),Drama,Drama | Music | Romance,3.5,48,Busby Berkeley,Low,13.59,15.29,1.0,Major Studio,Other,4.45,4.45,3.56
8398,Star!,1968-07-18,1968,14320000,0.59,14000000.0,176.0,Twentieth Century Fox Film Corporation,Drama,Drama | Music | Romance,3.17,21,Robert Wise,Mid,16.48,16.45,1.0,Major Studio,Summer,-0.02,-0.02,3.55
8407,The Molly Maguires,1970-01-27,1970,11000000,2.27,2200000.0,124.0,Paramount Pictures,Drama,Drama | History,3.42,53,Martin Ritt,Mid,16.21,14.6,1.0,Major Studio,Other,-0.8,-0.8,3.55
8425,Meet the Applegates,1991-02-01,1991,5000000,0.4,485772.0,90.0,,Comedy,Comedy | Science Fiction,2.55,68,Michael Lehmann,Low,15.42,13.09,,,Other,-0.9,-0.9,3.49
8446,Sands of Iwo Jima,1949-12-14,1949,1000000,2.83,7800000.0,100.0,Republic Pictures (I),Action,Action | Drama | History | War,3.4,215,Allan Dwan,Low,13.82,15.87,0.0,Independent,Year-End,6.8,6.8,3.53
8464,Super Size Me,2004-01-17,2004,65000,5.27,28575078.0,100.0,Kathbur Pictures,Documentary,Documentary | Comedy | Drama,3.56,10868,Morgan Spurlock,Low,11.08,17.17,0.0,Independent,Other,438.62,83.22319999999979,3.56
8483,The Born Losers,1967-08-18,1967,360000,1.35,36000000.0,113.0,Fanfare Films,Action,Action | Drama,2.89,37,Tom Laughlin,Low,12.79,17.4,0.0,Independent,Summer,99.0,83.22319999999979,3.53
8501,The Hitcher,1986-02-21,1986,6000000,5.65,5844868.0,97.0,Silver Screen Partners,Action,Action | Horror | Thriller,3.49,843,Robert Harmon,Mid,15.61,15.58,0.0,Independent,Other,-0.03,-0.03,3.53
8502,Show Boat,1951-07-13,1951,2300000,2.02,11000000.0,107.0,Metro-Goldwyn-Mayer (MGM),Music,Music | Romance,3.27,134,George Sidney,Low,14.65,16.21,1.0,Major Studio,Summer,3.78,3.78,3.52
8526,Around the World in 80 Days,2004-06-16,2004,110000000,7.83,72178895.0,120.0,Studio Babelsberg,Action,Action | Adventure | Comedy,2.89,1218,Frank Coraci,Blockbuster,18.52,18.09,1.0,Major Studio,Summer,-0.34,-0.34,3.17
8528,DodgeBall: A True Underdog Story,2004-06-18,2004,20000000,11.97,167722310.0,92.0,Twentieth Century Fox Film Corporation,Comedy,Comedy,3.29,7645,Rawson Marshall Thurber,High,16.81,18.94,1.0,Major Studio,Summer,7.39,7.39,3.32
8529,The Terminal,2004-06-17,2004,60000000,14.09,219417255.0,128.0,DreamWorks SKG,Comedy,Comedy | Drama,3.57,8850,Steven Spielberg,Blockbuster,17.91,19.21,1.0,Major Studio,Summer,2.66,2.66,3.57
8531,White Chicks,2004-06-23,2004,37000000,7.72,113086475.0,109.0,Columbia Pictures,Comedy,Comedy,2.37,1958,Keenen Ivory Wayans,High,17.43,18.54,1.0,Major Studio,Summer,2.06,2.06,2.73
8533,The Notebook,2004-06-25,2004,29000000,15.24,115603229.0,123.0,New Line Cinema,Romance,Romance | Drama,3.72,7588,Nick Cassavetes,High,17.18,18.57,1.0,Major Studio,Summer,2.99,2.99,3.7
8534,Two Brothers,2004-04-07,2004,74500000,5.3,62172050.0,109.0,Pathé Renn Productions,Adventure,Adventure | Drama | Family,3.39,172,Jean-Jacques Annaud,Blockbuster,18.13,17.95,0.0,Independent,Other,-0.17,-0.17,3.53
8571,Bob & Carol & Ted & Alice,1969-09-17,1969,2000000,1.81,30000000.0,101.0,Columbia Pictures Corporation,Comedy,Comedy | Drama,3.15,182,Paul Mazursky,Low,14.51,17.22,1.0,Major Studio,Other,14.0,14.0,3.49
8585,Rapa Nui,1994-09-09,1994,20000000,7.18,305070.0,107.0,Tig Productions,Adventure,Adventure,3.06,86,Kevin Reynolds,High,16.81,12.63,1.0,Major Studio,Other,-0.98,-0.98,3.51
8593,Juice,1992-01-17,1992,5000000,5.55,20146880.0,96.0,Paramount Pictures,Action,Action | Crime | Drama | Thriller,3.34,159,Ernest R. Dickerson,Low,15.42,16.82,1.0,Major Studio,Other,3.03,3.03,3.53
8605,Taxi 3,2003-01-29,2003,14500000,5.89,65497208.0,82.0,Europa Corp,Action,Action | Comedy,3.11,471,Gérard Krawczyk,Mid,16.49,18.0,0.0,Independent,Other,3.52,3.52,3.4
8614,Overboard,1987-12-16,1987,1880006,5.55,26713187.0,106.0,Metro-Goldwyn-Mayer (MGM),Comedy,Comedy | Romance,3.27,1073,Garry Marshall,Low,14.45,17.1,1.0,Major Studio,Year-End,13.21,13.21,3.4
8628,Search and Destroy,1995-01-01,1995,4000000,0.74,389503.0,90.0,October Films,Action,Action | Comedy | Drama | Thriller,3.25,16,David Salle,Low,15.2,12.87,0.0,Independent,Other,-0.9,-0.9,3.55
8631,Hard Times,1975-09-04,1975,2700000,3.43,5000000.0,93.0,Columbia Pictures Corporation,Drama,Drama,3.36,98,Walter Hill,Low,14.81,15.42,1.0,Major Studio,Other,0.85,0.85,3.54
8633,The Last Starfighter,1984-07-13,1984,15000000,5.98,28733290.0,101.0,Universal Pictures,Adventure,Adventure | Science Fiction | Action,3.41,1622,Nick Castle,Mid,16.52,17.17,1.0,Major Studio,Summer,0.92,0.92,3.46
8636,Spider-Man 2,2004-06-25,2004,200000000,10.83,783766341.0,127.0,Columbia Pictures,Action,Action | Adventure | Fantasy,3.47,20487,Sam Raimi,Blockbuster,19.11,20.48,1.0,Major Studio,Summer,2.92,2.92,3.47
8638,Before Sunset,2004-02-10,2004,2700000,7.05,15992615.0,80.0,Castle Rock Entertainment,Drama,Drama | Romance,3.97,4785,Richard Linklater,Low,14.81,16.59,1.0,Major Studio,Other,4.92,4.92,3.91
8640,King Arthur,2004-07-07,2004,120000000,8.86,203567857.0,126.0,Jerry Bruckheimer Films,Adventure,Adventure | War | History,3.03,2737,Antoine Fuqua,Blockbuster,18.6,19.13,1.0,Major Studio,Summer,0.7,0.7,3.16
8641,Anchorman: The Legend of Ron Burgundy,2004-07-09,2004,26000000,10.33,90574188.0,94.0,Apatow Productions,Comedy,Comedy,3.48,8395,Adam McKay,High,17.07,18.32,0.0,Independent,Summer,2.48,2.48,3.49
8643,A Cinderella Story,2004-07-10,2004,19000000,8.39,70067909.0,95.0,Gaylord Films,Comedy,Comedy,3.22,1252,Mark Rosman,High,16.76,18.06,0.0,Independent,Summer,2.69,2.69,3.36
8644,"I, Robot",2004-07-15,2004,120000000,14.43,347234916.0,115.0,Twentieth Century Fox Film Corporation,Action,Action | Science Fiction,3.47,15808,Alex Proyas,Blockbuster,18.6,19.67,1.0,Major Studio,Summer,1.89,1.89,3.47
8661,How the West Was Won,1962-11-01,1962,15000000,7.28,50000000.0,162.0,Metro-Goldwyn-Mayer (MGM),History,History | Western | Adventure,3.42,238,John Ford,Mid,16.52,17.73,1.0,Major Studio,Year-End,2.33,2.33,3.53
8665,The Bourne Supremacy,2004-07-23,2004,75000000,20.4,288500217.0,108.0,Universal Pictures,Action,Action | Drama | Thriller,3.86,19685,Paul Greengrass,Blockbuster,18.13,19.48,1.0,Major Studio,Summer,2.85,2.85,3.85
8666,Catwoman,2004-07-22,2004,100000000,13.34,82102379.0,104.0,Village Roadshow Pictures,Action,Action | Crime,1.86,2124,Pitof,Blockbuster,18.42,18.22,1.0,Major Studio,Summer,-0.18,-0.18,2.35
8667,A Home at the End of the World,2004-07-23,2004,6500000,4.14,1548955.0,96.0,Killer Films,Romance,Romance | Drama,3.46,319,Michael Mayer,Mid,15.69,14.25,1.0,Major Studio,Summer,-0.76,-0.76,3.53
8669,Stay Hungry,1976-04-23,1976,5000000,2.44,24854765.0,102.0,United Artists,Comedy,Comedy | Drama,2.7,49,Bob Rafelson,Low,15.42,17.03,1.0,Major Studio,Other,3.97,3.97,3.51
8688,Shalako,1968-11-06,1968,1455000,6.23,2620000.0,113.0,Central Cinema Company Film,Western,Western,2.81,31,Edward Dmytryk,Low,14.19,14.78,0.0,Independent,Year-End,0.8,0.8,3.53
8713,The New Adventures of Pippi Longstocking,1988-07-06,1988,5000000,3.08,3569939.0,100.0,Columbia Pictures,Fantasy,Fantasy | Adventure | Family,2.9,176,Ken Annakin,Low,15.42,15.09,1.0,Major Studio,Summer,-0.29,-0.29,3.45
8720,The Super,1991-10-04,1991,22000000,4.2,11000863.0,84.0,JVC Entertainment,Comedy,Comedy,2.48,185,Rod Daniel,High,16.91,16.21,0.0,Independent,Other,-0.5,-0.5,3.37
8738,A Woman Is a Woman,1961-09-06,1961,160000,4.43,100655.0,84.0,Rome Paris Films,Comedy,Comedy | Drama | Romance,3.77,269,Jean-Luc Godard,Low,11.98,11.52,0.0,Independent,Other,-0.37,-0.37,3.61
8781,The Manchurian Candidate,2004-07-30,2004,80000000,10.8,96105964.0,129.0,Paramount Pictures,Drama,Drama | Thriller | Mystery,3.36,3192,Jonathan Demme,Blockbuster,18.2,18.38,1.0,Major Studio,Summer,0.2,0.2,3.4
8782,Thunderbirds,2004-07-23,2004,57000000,14.36,28283637.0,95.0,Studio Canal,Action,Action | Adventure | Comedy | Family | Fantasy | Science Fiction,2.25,278,Jonathan Frakes,Blockbuster,17.86,17.16,0.0,Independent,Summer,-0.5,-0.5,3.24
8783,The Village,2004-07-30,2004,60000000,8.17,256697520.0,108.0,Scott Rudin Productions,Drama,Drama | Mystery | Thriller,3.23,6685,M. Night Shyamalan,Blockbuster,17.91,19.36,1.0,Major Studio,Summer,3.28,3.28,3.27
8784,Garden State,2004-07-28,2004,2500000,11.63,26781723.0,102.0,Fox Searchlight Pictures,Comedy,Comedy | Drama | Romance,3.76,11697,Zach Braff,Low,14.73,17.1,1.0,Major Studio,Summer,9.71,9.71,3.75
8798,Collateral,2004-08-04,2004,65000000,13.46,217764291.0,120.0,Paramount Pictures,Drama,Drama | Crime | Thriller,3.69,10488,Michael Mann,Blockbuster,17.99,19.2,1.0,Major Studio,Summer,2.35,2.35,3.68
8799,Little Black Book,2004-08-06,2004,35000000,5.09,22034832.0,111.0,Revolution Studios,Comedy,Comedy | Romance | Drama,2.65,377,Nick Hurran,High,17.37,16.91,1.0,Major Studio,Summer,-0.37,-0.37,3.28
8807,Harold & Kumar Go to White Castle,2004-05-30,2004,9000000,8.34,23936908.0,88.0,New Line Cinema,Comedy,Comedy | Adventure,3.45,5061,Danny Leiner,Mid,16.01,16.99,1.0,Major Studio,Other,1.66,1.66,3.47
8808,The Princess Diaries 2: Royal Engagement,2004-08-06,2004,40000000,8.25,95149435.0,113.0,Walt Disney Pictures,Comedy,Comedy | Drama | Family | Romance,3.02,1611,Garry Marshall,High,17.5,18.37,1.0,Major Studio,Summer,1.38,1.38,3.21
8810,AVP: Alien vs. Predator,2004-08-12,2004,70000000,12.64,171183863.0,101.0,Impact Pictures,Adventure,Adventure | Science Fiction | Action,2.63,4969,Paul W.S. Anderson,Blockbuster,18.06,18.96,1.0,Major Studio,Summer,1.45,1.45,2.77
8811,Yu-Gi-Oh! The Movie,2004-08-13,2004,20000000,5.95,29170410.0,90.0,Toho Company,Adventure,Adventure | Fantasy | Animation | Action | Comedy | Thriller | Science Fiction | Family,1.62,283,Hatsuki Tsuji,High,16.81,17.19,1.0,Major Studio,Summer,0.46,0.46,3.08
8813,We Don't Live Here Anymore,2004-01-20,2004,3000000,2.13,2037545.0,101.0,Front Street Productions,Drama,Drama | Romance,3.21,286,John Curran,Low,14.91,14.53,0.0,Independent,Other,-0.32,-0.32,3.47
8814,Without a Paddle,2004-08-20,2004,19000000,6.05,69631118.0,95.0,Paramount Pictures,Action,Action | Adventure | Comedy | Thriller,2.85,999,Steven Brill,High,16.76,18.06,1.0,Major Studio,Summer,2.66,2.66,3.18
8815,Exorcist: The Beginning,2004-08-20,2004,80000000,13.02,78000586.0,114.0,Morgan Creek Productions,Horror,Horror | Mystery | Thriller,2.38,693,Renny Harlin,Blockbuster,18.2,18.17,1.0,Major Studio,Summer,-0.02,-0.02,3.03
8830,Anacondas: The Hunt for the Blood Orchid,2004-08-26,2004,20000000,10.75,70992898.0,97.0,Screen Gems,Adventure,Adventure | Action | Horror | Science Fiction | Thriller,1.91,699,Dwight H. Little,High,16.81,18.08,1.0,Major Studio,Summer,2.55,2.55,2.82
8831,Suspect Zero,2004-08-27,2004,27000000,7.55,13000000.0,99.0,Paramount Pictures,Crime,Crime | Thriller,2.87,397,E. Elias Merhige,High,17.11,16.38,1.0,Major Studio,Summer,-0.52,-0.52,3.34
8833,Vanity Fair,2004-09-01,2004,23000000,6.61,16123851.0,141.0,Alliance Films,Drama,Drama | Romance,3.18,662,Mira Nair,High,16.95,16.6,1.0,Major Studio,Other,-0.3,-0.3,3.39
8834,The Cookout,2004-09-03,2004,16000000,1.76,12.0,97.0,Cookout Productions,Comedy,Comedy | Drama,2.23,39,Lance Rivera,Mid,16.59,2.56,0.0,Independent,Other,-1.0,-1.0,3.5
8835,Paparazzi,2004-09-03,2004,20000000,12.55,16605763.0,84.0,Icon Productions,Action,Action | Drama | Thriller,2.68,222,Paul Abascal,High,16.81,16.63,1.0,Major Studio,Other,-0.17,-0.17,3.38
8836,Wicker Park,2004-09-03,2004,30000000,5.61,13001257.0,114.0,Lakeshore Entertainment,Drama,Drama | Mystery | Romance | Thriller,3.28,657,Paul McGuigan,High,17.22,16.38,1.0,Major Studio,Other,-0.57,-0.57,3.44
8854,Night of the Demons,1988-10-14,1988,1200000,6.94,3109904.0,90.0,Republic Pictures,Horror,Horror,2.97,121,Kevin Tenney,Low,14.0,14.95,0.0,Independent,Other,1.59,1.59,3.49
8860,Cellular,2004-09-06,2004,25000000,5.92,56422687.0,94.0,New Line Cinema,Action,Action | Adventure | Crime | Thriller,3.08,1677,David R. Ellis,High,17.03,17.85,1.0,Major Studio,Other,1.26,1.26,3.24
8861,Resident Evil: Apocalypse,2004-09-10,2004,45000000,7.85,129394835.0,94.0,Impact Pictures,Horror,Horror | Action | Science Fiction,3.03,3634,Alexander Witt,Blockbuster,17.62,18.68,1.0,Major Studio,Other,1.88,1.88,3.13
8864,Mr. 3000,2004-06-15,2004,30000000,4.9,21800302.0,104.0,Touchstone Pictures,Comedy,Comedy | Drama,2.65,373,Charles Stone III,High,17.22,16.9,1.0,Major Studio,Summer,-0.27,-0.27,3.28
8865,Sky Captain and the World of Tomorrow,2004-09-17,2004,70000000,9.64,57958696.0,107.0,Paramount Pictures,Mystery,Mystery | Action | Thriller | Science Fiction | Adventure,3.04,3841,Kerry Conran,Blockbuster,18.06,17.88,1.0,Major Studio,Other,-0.17,-0.17,3.14
8866,Wimbledon,2004-09-13,2004,31000000,14.22,41512007.0,98.0,Universal Pictures,Comedy,Comedy | Romance,3.18,1624,Richard Loncraine,High,17.25,17.54,1.0,Major Studio,Other,0.34,0.34,3.31
8870,The Forgotten,2004-09-24,2004,42000000,6.4,117575636.0,91.0,Revolution Studios,Crime,Crime | Drama | Horror | Mystery | Science Fiction | Thriller,2.92,1573,Joseph Ruben,Blockbuster,17.55,18.58,1.0,Major Studio,Other,1.8,1.8,3.15
8872,A Dirty Shame,2004-09-12,2004,15000000,7.67,1914166.0,89.0,Fine Line Features,Comedy,Comedy,2.78,220,John Waters,Mid,16.52,14.46,1.0,Major Studio,Other,-0.87,-0.87,3.4
8874,Shaun of the Dead,2004-04-09,2004,4000000,14.9,30039392.0,99.0,Universal Pictures,Horror,Horror | Comedy,3.88,17964,Edgar Wright,Low,15.2,17.22,1.0,Major Studio,Other,6.51,6.51,3.87
8881,Alexander's Ragtime Band,1938-05-24,1938,2000000,0.63,4000000.0,106.0,Twentieth Century Fox Film Corporation,Drama,Drama | Music | Romance,3.22,47,Henry King,Low,14.51,15.2,1.0,Major Studio,Other,1.0,1.0,3.54
8894,Orca: The Killer Whale,1977-07-22,1977,6000000,5.25,14717854.0,92.0,Dino de Laurentiis Cinematografica,Drama,Drama | Adventure | Horror,2.38,223,Michael Anderson,Mid,15.61,16.5,0.0,Independent,Summer,1.45,1.45,3.32
8905,1492: Conquest of Paradise,1992-10-09,1992,47000000,11.62,7191399.0,154.0,Paramount Pictures,Action,Action | Adventure | Drama | History,3.1,444,Ridley Scott,Blockbuster,17.67,15.79,1.0,Major Studio,Other,-0.85,-0.85,3.4
8907,Shark Tale,2004-09-20,2004,75000000,18.0,367275019.0,90.0,DreamWorks SKG,Animation,Animation | Action | Comedy | Family,2.8,2941,Vicky Jenson,Blockbuster,18.13,19.72,1.0,Major Studio,Other,3.9,3.9,2.97
8908,Ladder 49,2004-10-01,2004,60000000,7.65,74541707.0,115.0,Casey Silver Productions,Drama,Drama | Action | Thriller,3.23,981,Jay Russell,Blockbuster,17.91,18.13,0.0,Independent,Other,0.24,0.24,3.38
8911,Raise Your Voice,2004-08-10,2004,15000000,4.39,14867514.0,103.0,New Line Cinema,Music,Music | Drama | Romance,3.13,321,Sean McNamara,Mid,16.52,16.51,1.0,Major Studio,Summer,-0.01,-0.01,3.44
8912,Taxi,2004-10-06,2004,25000000,7.75,36609966.0,97.0,Twentieth Century Fox Film Corporation,Thriller,Thriller | Action | Comedy | Crime,2.48,770,Tim Story,High,17.03,17.42,1.0,Major Studio,Other,0.46,0.46,3.05
8914,Primer,2004-10-08,2004,7000,7.15,424760.0,77.0,Thinkfilm,Science Fiction,Science Fiction | Drama | Thriller,3.82,4002,Shane Carruth,Low,8.85,12.96,0.0,Independent,Other,59.68,59.68,3.77
8916,Shall We Dance?,2004-10-15,2004,50000000,9.08,170128460.0,107.0,Miramax Films,Drama,Drama | Romance | Comedy,3.24,1076,Peter Chelsom,Blockbuster,17.73,18.95,1.0,Major Studio,Other,2.4,2.4,3.38
